,X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,cluster_kmeans,cluster_pam
1875,1875,-0.287432391,-0.111074506,-0.005486822,-0.206444274,-0.028556497,-0.04222893,0.047183801,0.414180399,-0.252961504,0.122907597,-0.426595766,-0.563959323,-0.016074647,0.059187731,-0.161206357,-0.144326128,0.724166911,-0.209946288,-0.393562985,-0.149187449,-0.340984098,-0.555151427,-0.072192421,0.574703185,0.020698343,-0.06991457,-0.14951808,-0.259763091,0.274535031,-0.030827808,-0.030556378,0.070628159,0.39266572,-0.036510154,-0.077592253,0.060965274,0.018707056,-0.136529804,0.057737647,-0.182248416,-0.306816893,-0.373514364,-0.380443436,-0.10707954,0.194849938,0.065513336,-0.155115105,0.094213856,-0.229619938,-0.179174515,5,2
1876,1876,-0.021638292,0.217614215,-0.049066492,-0.425684442,0.018971999,0.066980388,-0.147972013,0.338924109,-0.389686082,0.426911636,-0.038565383,-0.035279149,0.142630651,-0.427272752,-0.120496705,-0.102215251,0.82865238,-0.147688723,0.007512188,-0.248199021,-0.22206522,0.012407662,-0.127900465,0.226363321,0.163921778,0.073603242,0.055133639,0.219836103,0.349042083,0.12850031,0.199088201,-0.124231052,0.383436047,0.280992021,0.023240354,-0.406766266,0.36869668,0.086560071,0.486839049,-0.206032406,0.165253113,-0.114199227,0.097571249,0.094262133,0.100103975,0.661003062,-0.084207586,0.14644538,-0.38993239,-0.496615754,5,2
1877,1877,-0.069184606,-0.195555883,-0.347938071,0.228074855,0.083268804,0.010957918,0.26679123,0.548801427,-0.389217668,0.04106253,-0.348341593,-0.042649111,0.404366113,-0.106547274,-0.098804756,-0.167130928,0.425300905,0.077094853,-0.061638055,0.049465592,-0.195950574,-0.248139755,-0.323612322,0.083234196,-0.347125052,0.127859728,-0.148932441,-0.14569826,0.350921704,0.004741342,-0.26580213,-0.213681397,0.111812031,-0.245998362,0.02978344,-0.067990054,-0.283009417,-0.164757363,0.452034725,-0.045111221,-0.352333206,-0.428958153,0.073111851,0.143110565,-0.079951389,0.23343677,-0.329400014,0.454181306,0.125969298,-0.214247784,5,2
1878,1878,0.110833008,-0.175916602,0.031275765,0.0138016,-0.339350472,-0.023465131,-0.010226717,1.034002235,-0.142843027,0.462260911,-0.87040892,-0.716688608,0.108106956,-0.396335164,0.080591778,-0.735993276,0.229780143,0.130149593,-0.610949504,-0.477335545,-0.695253659,-0.958056033,-0.267711914,0.878387168,-0.228104646,-0.244004098,-0.534268399,-0.838485971,0.563187825,-0.445681589,0.298559472,0.457535644,0.778768125,0.071899901,-0.070992596,-0.525283342,0.146515467,0.219588338,0.550990968,-0.43809255,-0.569031643,-0.924626879,-0.252058898,0.165179759,0.035616333,0.311525368,-0.365595818,0.662468853,-0.393188378,0.039491477,5,2
1879,1879,-0.19355656,-0.210026129,-0.149823171,0.142153814,-0.041154828,0.110300938,0.238359925,0.444707281,-0.602467508,0.230590044,-0.334951039,-0.068451924,0.246722304,0.067011509,0.020110817,0.0066146,0.404475814,0.124553863,0.036431691,-0.034926646,-0.138210265,-0.40025571,-0.3112625,0.023657293,-0.318149537,-0.207419486,-0.277200909,-0.163944523,0.34411256,0.311485442,0.104054234,0.123876956,0.476331026,0.212533132,-0.163161757,0.214928737,-0.60928441,-0.245557526,0.096683671,-0.167668296,-0.34544497,-0.222456821,0.060708784,0.354555414,0.279672687,0.432138051,0.003264248,0.295290234,-0.02017084,-0.519631599,5,2
1880,1880,0.073347765,0.129274449,0.148617786,0.008431794,0.304057783,-0.079650353,-0.163556647,0.262633445,-0.047706476,0.070321515,-0.358594958,-0.155917864,0.069396225,-0.133708133,0.076863691,-0.094458946,0.204221448,0.053443761,-0.093395832,0.14074033,-0.110042377,-0.130279982,-0.001542962,0.371144943,-0.193309592,-0.058298577,-0.282057727,-0.328638153,-0.062599773,0.027007482,0.048168473,0.252292344,0.127685387,0.067144693,-0.001058921,-0.009401141,0.198877894,0.115674508,0.105820172,-0.164313693,-0.080589614,-0.151056902,-0.159604561,0.170026354,0.175567975,-0.138424258,-0.022605135,0.124359376,-0.215076942,0.040109834,5,2
1881,1881,-0.133442278,-0.101444206,0.114994356,0.010635339,-0.074476391,0.039540055,0.031661836,0.503582498,-0.22660607,-0.150785583,-0.20704597,-0.048084021,0.055585317,-0.321503568,-0.099315841,-0.277424593,0.149485336,0.133990903,-0.303557603,-0.0168834,-0.188620224,-0.337088105,-0.03638311,0.12507691,-0.119474705,-0.117112432,0.01560708,-0.284817455,0.150137777,-0.162932128,0.320449129,0.331839563,0.25486753,0.013370353,-0.099943824,-0.266890444,0.04903886,-0.143993161,0.364711171,-0.104997644,-0.178235905,-0.481441822,-0.194885941,-0.059416912,0.073139883,-0.090159445,-0.445472279,0.12151129,-0.106880378,0.105374064,5,2
1882,1882,0.265828348,0.080324672,0.087417011,0.186875535,-0.060281541,0.162404066,0.025072541,0.660316415,-0.234794826,0.13148562,-0.458935096,-0.464261819,-0.021309515,-0.011250589,0.119802427,-0.544255871,0.362763233,0.185820502,-0.378823603,-0.37964766,-0.631465117,-0.702171187,-0.134839267,0.674865078,-0.268834908,-0.041844396,-0.537902089,-0.669627465,0.498814596,-0.163438095,-0.00111887,0.435354548,0.299474113,-0.104771413,-0.163527838,-0.286211563,0.136397152,0.067716046,0.430420238,-0.218320124,-0.212300934,-0.798671318,-0.113643869,0.018545968,-0.067553323,0.089576143,-0.121363057,0.317783758,-0.07596121,-0.108669234,5,2
1883,1883,-0.206855332,-0.021047177,-0.024750401,0.071599795,-0.108427705,0.197970054,-0.136105216,0.604606476,-0.258600639,0.362978764,-0.40737955,-0.341703994,-0.052069084,-0.259331105,0.116182298,-0.463658162,-0.002870667,0.002138945,-0.411291098,-0.277822008,-0.302586483,-0.472244574,-0.1044945,0.230790906,-0.540107952,-0.113966041,-0.129273398,-0.321045326,0.18007259,-0.391223384,0.20566242,0.419700145,0.120140576,0.267773163,-0.356548722,-0.014713421,0.028327093,0.091067279,0.206051278,-0.207573725,-0.185906478,-0.534569281,-0.031420464,0.037756762,0.031717059,0.332393577,-0.227890004,0.316753562,0.078173857,-0.036357894,5,2
1884,1884,-0.196894075,-0.052941455,-0.158932301,-0.030127038,0.154652244,-0.261660123,0.157775436,-0.060162933,-0.258150497,0.168699617,-0.285150196,0.015323621,0.359699605,0.076800956,-0.31049847,-0.017387718,0.227012663,-0.138379826,-0.054598639,0.138736686,0.1739962,-0.240528452,-0.083824222,-0.094769242,-0.414057285,0.47072691,-0.064796906,-0.371054924,0.19655697,0.045854928,0.224061349,0.145089754,0.37118524,-0.111904842,0.010476944,0.161938243,-0.627819012,-0.250877427,-0.008805425,0.023901916,-0.180221917,-0.072352681,0.438401152,0.32899911,-0.189029016,0.285481731,-0.000792327,0.136023411,-0.214596941,-0.369380814,5,2
1885,1885,-0.050879798,0.041491651,0.254139071,-0.233409654,-0.109894653,0.252425533,0.304405213,0.82660182,-0.555332401,0.464954604,-0.435580411,-0.564075445,0.23266704,0.190047282,-0.022080979,-0.536867326,0.566388755,0.005080684,-0.412451669,-0.391669148,-0.189026119,-0.519863097,-0.16417577,0.523564971,-0.16779937,-0.397276739,-0.313735034,-0.057011184,0.334362555,-0.061558229,0.03870238,0.242243416,0.508646822,-0.000536192,-0.542395036,0.296062886,-0.121812721,0.243128196,0.157463526,-0.01231182,-0.479516652,-0.666429129,-0.189466217,0.163514555,0.034906121,0.313054286,-0.188292276,0.527211425,0.009533398,-0.298666096,5,2
1886,1886,-0.170881625,-0.021242198,0.529959984,-0.097472253,-0.123353826,0.128071614,-0.224515468,-0.319730729,-0.30681156,0.226641938,-0.003249507,-0.236340412,-0.372890724,0.406141996,-0.035342505,0.295557377,0.544128699,0.050918657,-0.471798584,0.383665879,-0.206171947,-0.351246908,-0.10845644,0.23342827,-0.356011827,0.121767983,0.138380621,0.321132096,-0.061943449,0.008723659,-0.129061121,0.093883019,-0.311802521,0.127261214,-0.458450466,-0.240265295,0.241732856,0.06230225,-0.208762024,0.323150933,0.216750573,0.072659016,0.627321117,0.324979804,-0.136739823,0.40282587,0.08285927,-0.323157601,0.307120839,0.282816604,5,2
1887,1887,-0.378008056,-0.027456845,-0.110928489,0.038616501,-0.033420447,0.015353949,0.295071059,0.997013455,-0.324478564,-0.023089336,-0.551724633,-0.21133546,0.185290111,-0.325726539,-0.307656092,-0.416319498,0.677410111,0.339059324,-0.401273543,-0.070067824,-0.324891276,-0.533042017,-0.284558018,0.062024188,-0.029996774,0.194759429,-0.374894008,-0.976532832,0.501881297,-0.065099912,0.432091469,0.842475636,0.819417823,-0.0179735,-0.300941422,-0.301717491,-0.244864765,-0.265934762,0.54884017,-0.509549131,-0.374246138,-0.880900479,-0.063890778,0.471392462,-0.277191265,0.382323276,-0.162659064,0.299617605,0.042396987,-0.007969282,5,2
1888,1888,0.004373003,0.419090476,-0.062273074,-0.240005161,0.015383145,-0.135326784,0.154257784,0.364237001,-0.178966311,0.487461147,-0.058156689,-0.461769177,0.131912924,-0.149776572,-0.394643694,-0.287603386,0.180070619,-0.225754747,-0.260569147,-0.089501776,-0.259370569,-0.505558916,-0.092908373,0.307966488,-0.208122733,-0.122468874,-0.130597774,0.026748785,0.191853686,-0.270703914,0.146134182,0.28541394,0.172492549,-0.102612609,-0.057655815,0.236635413,0.092895228,0.208383592,0.151202939,-0.046130151,-0.340893709,-0.084418085,-0.076259975,0.018184746,-0.027439517,-0.048609005,-0.052626829,-0.180110574,0.12740143,-0.046428341,5,2
1889,1889,-0.080443135,-0.103139536,-0.001188614,0.147146548,0.208186771,0.125631853,0.111719914,0.31410854,0.065157786,-0.051285989,-0.552430739,-0.456626837,-0.029697005,0.035638408,-0.058874095,-0.184168316,0.426536801,0.414502014,-0.263566125,-0.283323681,-0.385013521,-0.720956621,-0.064957865,0.731891713,-0.295339451,-0.159037185,-0.361943473,-0.503656362,0.084774143,-0.232614367,0.101399997,0.337911004,0.549610192,-0.05673839,-0.06240053,-0.356434402,-0.109867581,0.044899327,0.275716813,-0.176433582,-0.578358414,-0.570165867,-0.492662704,-0.058347345,-0.149469999,0.142437977,-0.32973709,0.111747409,-0.184149096,0.26119356,5,2
1890,1890,-0.336941464,0.113781682,0.130809706,-0.14517208,-0.485264344,0.357560377,0.312798566,0.671027852,-0.534921926,0.140764602,-0.604749333,-0.160425697,-0.065088851,-0.001002887,-0.297106806,-0.259542178,0.396067583,-0.218062814,-0.218724205,-0.333897573,-0.175699798,-0.619948535,-0.115451841,0.219549804,-0.310548089,-0.123533049,0.108458611,-0.222039303,0.259074877,-0.226758152,0.200801611,0.090611091,0.04909568,0.069215013,-0.332260152,-0.127007968,-0.200343406,0.023355723,0.133892744,-0.063561581,-0.48965105,-0.426341542,-0.154291907,0.100632098,0.023111143,0.215451892,-0.30268872,0.289949802,-0.082566167,-0.08715783,5,2
1891,1891,0.193964324,-0.213428138,0.146422798,0.05121639,0.01484522,-0.062540722,0.041892,0.479212595,-0.194243039,0.065153875,-0.313826011,-0.182915459,-0.167275774,0.091998481,-0.044642101,-0.33465898,0.177950444,0.056557126,-0.108576071,-0.19045713,-0.139816798,-0.666162126,0.082059137,0.471972568,-0.158840616,-0.010696798,-0.199904126,-0.32109338,0.151532566,-0.428875435,0.402432784,0.375205277,0.305935357,-0.142731131,0.007282619,-0.022750829,0.046136885,0.014635476,0.328770608,-0.254314328,-0.385789072,-0.488710091,-0.005624059,-0.102761624,-0.124721592,0.278394201,0.320680504,0.183646849,-0.01618605,0.056855682,5,2
1892,1892,0.01132929,0.279544646,-0.182827305,-0.240226851,-0.136044781,0.264594658,-0.117268068,0.423863461,-0.02752149,0.156691944,-0.431712072,-0.255747739,0.279967313,-0.346854932,-0.039683565,0.126446047,0.179047396,0.356045526,-0.389920241,-0.616719318,-0.280214451,-0.814077275,-0.07901494,0.521399719,-0.385990319,-0.276881696,-0.094807651,-0.429518715,0.265794121,-0.041860372,0.093286905,0.533764712,0.380463487,0.191339459,-0.113634355,-0.236834235,-0.000169872,0.405324839,0.139128648,-0.382839371,-0.48634788,-0.75624581,-0.61180028,-0.014059801,-0.161275748,0.092696966,-0.145415584,0.277117745,-0.516664367,-0.127375469,5,2
1893,1893,-0.110859858,-0.130019429,0.214108609,-0.023675083,-0.222371103,0.320580258,0.322794123,0.690362469,-0.55217217,0.355333605,-0.387720976,-0.771937754,-0.126573543,0.034460012,-0.283664968,-0.539496298,0.673978253,-0.184713215,-0.449888771,-0.354473225,-0.422166953,-0.599468578,-0.006062235,0.769832976,-0.069675974,-0.208780558,-0.279587895,-0.339336593,0.235099983,0.009005168,0.043280341,0.005784482,0.51093622,0.055071712,0.003466411,0.283482719,0.112212904,-0.001077614,0.05963011,-0.187613262,-0.473316132,-0.421282228,-0.329623111,0.093981344,0.099927091,0.208454878,-0.008842434,0.150526302,-0.247912526,-0.459937067,5,2
1894,1894,-0.028838326,0.017999603,0.113184636,-0.291048134,-0.389459147,0.091487519,0.010247784,0.339713162,-0.102221215,0.180218372,-0.344702153,-0.155632592,0.012874389,0.006057194,0.023102128,-0.269478725,0.224349129,-0.025036815,-0.309497327,-0.095528204,0.027559247,-0.217483919,-0.008444599,0.264803308,-0.047077006,0.080969507,-0.272958443,-0.187716799,0.205174971,0.148733221,-0.001705336,0.058542571,0.289899043,-0.135612646,-0.181286509,-0.038857687,0.080222507,-0.070082726,0.336966929,-0.011101132,-0.202319244,-0.148654838,-0.107040542,0.201764406,0.02700219,0.055787392,-0.208788414,0.03940685,-0.039367579,-0.065787668,5,2
1895,1895,-0.187664728,-0.092083122,0.148752704,-0.427515268,-0.211360165,0.27240724,0.467636458,0.759935051,-0.440398383,0.718735558,-0.494898394,-0.791574041,-0.066456586,-0.03461027,-0.20965501,-0.419274053,-0.182267234,-0.132903578,0.157812388,-0.549394553,0.182301508,-0.515328965,-0.050606919,0.59360867,-0.128083875,-0.470704259,-0.567645054,0.022258313,-0.016142936,-0.304447268,0.095435202,0.151713115,0.271190383,0.213383913,-0.031564467,-0.116424512,-0.170757055,0.343160545,0.322640264,0.186854055,-0.109595232,-0.610597981,-0.370605086,0.284132879,0.404730494,0.360794812,-0.360113551,0.525031252,0.104707157,-0.361563606,5,2
1896,1896,-0.091203606,0.000163539,-0.181039903,0.026507301,-0.064664646,-0.096849395,0.281332648,0.619997639,-0.177477111,-0.03676727,-0.632748054,-0.078885944,0.030129249,-0.140262033,-0.129499414,-0.458837467,0.531997293,0.227256421,-0.531615556,0.004701951,-0.468972899,-0.589289787,-0.176343966,0.214181403,-0.078149738,-0.02639429,-0.140740156,-0.715439249,0.434638869,-0.233147414,0.199733608,0.565702597,0.739741794,0.09047689,-0.315433161,-0.050935554,-0.055646017,-0.145033023,0.377829837,-0.464993542,-0.481503157,-0.687887651,-0.246490925,0.181331747,-0.133847681,0.139930322,-0.277066093,0.304300196,-0.099174594,-0.011815884,5,2
1897,1897,0.126616359,-0.075839005,-0.473221716,-0.376776369,0.018476017,0.172668885,0.299217416,0.734319448,0.088420682,-0.221314875,-0.057740177,-0.164070111,0.041050743,0.871574745,-0.688974626,0.904894758,-0.120246702,0.330993141,0.31483615,0.107525714,0.277783886,0.07967861,0.19747165,0.174756777,0.022701727,-0.14444609,-0.111335771,-0.467605256,-0.138016298,-0.735368188,-0.623754326,-0.334305447,-0.009662174,0.158619015,0.117580384,-0.089069836,-0.467058879,-0.152426273,0.253878385,-0.233184931,0.23405036,0.149794794,0.090949198,0.144038101,0.462538913,0.367111329,-0.316461646,0.054788204,0.05538181,-0.773385376,5,2
1898,1898,0.220563089,-0.065320276,0.024678444,-0.114685698,-0.003133662,-0.043088527,0.117690611,0.628033939,-0.331370005,0.276894127,-0.164614129,-0.441380302,0.308829144,-0.094710199,-0.00512105,-0.307036019,0.074444336,-0.057061099,-0.22210949,-0.087969396,-0.056399583,-0.304844891,-0.276069496,0.444297561,0.029627629,-0.186303545,-0.399090709,0.226339119,0.413352486,0.013370686,0.103962475,-0.130578858,0.365044892,-0.221187859,0.018919153,0.375700426,-0.021451926,0.067416394,0.253722085,-0.129517059,0.061991549,-0.323859119,-0.015473935,0.04610582,-0.057756451,0.32618647,-0.230311559,0.275166652,-0.034026366,-0.174188012,5,2
1899,1899,-0.190553794,-0.003239326,0.083330401,-0.142745619,-0.218271158,0.13522208,0.474543264,0.668545388,-0.64380126,0.196824999,-0.388643623,-0.350373891,0.112897406,-0.052497157,-0.12460327,-0.598658963,0.736965438,0.059577826,-0.208587971,-0.239809525,-0.119788288,-0.330667207,0.015621203,0.404089774,0.18810445,-0.220659221,-0.269160426,-0.461722507,0.323021818,0.181087773,0.179257039,0.359307479,0.60175896,0.057472909,-0.554623834,0.086245965,-0.297515141,0.201824619,0.430209384,0.158100687,-0.514603505,-0.717936347,-0.103435544,0.357010117,-0.172849741,0.421299663,-0.269405098,0.488662377,0.089242155,-0.241172323,5,2
1900,1900,-0.037930848,0.004167338,0.204704173,-0.237434405,-0.249324868,-0.214945286,0.275452037,0.583833643,-0.032691767,0.369728112,-0.319813188,-0.198771772,-0.099608378,0.025646885,-0.279969241,-0.314615266,0.029858646,-0.198577148,-0.354266709,-0.428945031,-0.015386309,-0.723385762,-0.173557528,0.190321182,-0.302691273,-0.142367062,-0.233718613,-0.312928751,0.16136679,-0.370264094,0.053152139,-0.162090009,0.485068447,-0.082455835,0.034993842,-0.095094789,0.245079623,-0.147217858,0.486459902,-0.125334413,-0.462343985,0.175881588,0.00730477,0.181078807,0.408767655,-0.186312084,0.174066077,0.220556657,0.165028198,-0.101095178,5,2
1901,1901,0.054943857,-0.055850776,-0.069404524,-0.136444145,-0.003032144,-0.251933258,0.087207261,0.167634164,-0.219320679,-0.0628236,-0.40550949,-0.173325327,0.125556443,0.09432383,-0.068719159,-0.171283546,0.114444043,0.101085075,-0.197824156,-0.011223643,-0.219897614,-0.054514306,-0.05194534,0.213631569,-0.141717359,-0.009845145,-0.177950036,-0.016538984,0.005161053,0.005065155,-0.033577852,0.121343832,0.24283664,-0.048752497,-0.207019738,-0.112242565,-0.121920655,0.125789781,0.096362418,-0.070181329,-0.073863671,-0.225700507,-0.05226053,-0.057183548,0.028822806,0.138477293,-0.076415701,-0.05323854,0.060332203,-0.091914035,5,2
1902,1902,-0.058665724,0.155437251,0.114588739,-0.129129166,-0.105520707,-0.022127353,0.06645642,0.447338255,-0.197962908,0.173692783,-0.458526178,-0.391100808,0.050872167,-0.121717049,-0.112395679,-0.376005831,-0.052599511,0.076204179,-0.23346167,-0.249842624,-0.019745048,-0.648580901,-0.184828738,0.525624093,0.105500835,-0.018397763,-0.29345031,-0.229931623,0.049663701,-0.131455552,0.041966672,0.052914799,0.142818331,-0.089795589,-0.228537492,0.169088082,-0.192120692,0.244255336,0.236671147,0.122856316,-0.290418568,-0.484015858,-0.0966044,0.116716921,0.026689481,0.165821369,-0.21920423,0.114286805,-0.057963911,-0.261756478,5,2
1903,1903,-0.361363969,0.105880488,0.145113536,0.016051547,-0.079214302,-0.139284553,0.241677828,0.51814841,-0.191743211,-0.124556209,-0.443195618,-0.127444328,-0.035894856,-0.12687285,-0.182190321,-0.055573344,0.426712076,0.36507174,-0.384878556,-0.061282531,-0.270801691,-0.48601516,-0.461016488,0.428491319,0.001929454,0.03090417,-0.169199104,-0.773223447,0.230325399,-0.085330743,0.22813122,0.637063939,0.542656648,0.040946638,-0.354777755,-0.166044368,-0.161480722,-0.132182806,0.356240563,-0.276680363,-0.378158824,-0.752398956,0.012222136,0.172665708,-0.203018572,0.396117517,-0.103669725,0.071128573,-0.193492821,0.017128183,5,2
1904,1904,0.007206872,-0.343100786,-0.453806445,0.369277373,-0.403493993,-0.375890188,0.222526319,0.316011272,-0.005626284,0.192679927,0.7109873,0.166305862,0.535418242,-0.319818433,0.588101536,0.074175704,0.100324526,-0.646035269,-0.360371634,-0.430204459,0.098346321,-0.505619492,-0.835605353,-0.148355365,0.149822988,0.465542018,-0.089518607,-0.733512253,0.08955735,-0.074877083,-0.208312377,0.268181793,-0.049221605,-0.053008445,0.034343854,0.13960804,0.22544359,-0.497289555,0.017863035,0.344254151,0.145920515,0.841855049,0.290833816,-0.103107497,-0.30536465,0.461519821,0.268874258,-0.498727702,0.501993656,0.012473673,5,2
1905,1905,0.03982823,0.149246382,0.14397181,-0.264033022,-0.06544327,-0.099654273,0.041529674,0.55550795,-0.096517124,0.388005152,-0.222942495,-0.297536101,0.308306996,-0.070754812,-0.19344819,-0.174904026,0.386681563,-0.126272258,-0.21943882,-0.06373244,-0.03520574,-0.544843232,-0.207385716,0.37098928,-0.015674642,-0.128826128,-0.39852859,-0.316916949,0.23960922,0.027126189,0.126288374,0.100902492,0.243816053,-0.093797553,-0.381279977,0.088570567,0.045062138,0.18239848,0.345351346,0.12469916,-0.208720373,-0.539550207,0.042623858,-0.037647771,-0.019295994,0.117318399,-0.097045189,0.096861492,-0.259953995,-0.098013781,5,2
